TimeStamp,v_Vehicle,pos_x,pos_z,v_EgoPerson,pos_x_left_foot,pos_z_left_foot,crossingDecisionToken,SubjectID,ScenarioID,dest_rel_dist,speed,rel_dist_vel,acc,const,dec,Velocity_gradient,v_to_vmax,sin_Angle,direction,left,central,right,dest,curr_dist_left_dec_x,curr_dist_left_acc_x,curr_dist_left_const_x,curr_dist_right_dec_x,curr_dist_right_acc_x,curr_dist_right_const_x,curr_dist_central_dec_x,curr_dist_central_acc_x,curr_dist_central_const_x,curr_dist_left_dec_z,curr_dist_left_acc_z,curr_dist_left_const_z,curr_dist_right_dec_z,curr_dist_right_acc_z,curr_dist_right_const_z,curr_dist_central_dec_z,curr_dist_central_acc_z,curr_dist_central_const_z,dest_dist_left_dec,dest_dist_left_acc,dest_dist_left_const,dest_dist_right_dec,dest_dist_right_acc,dest_dist_right_const,dest_dist_central_dec,dest_dist_central_acc,dest_dist_central_const,car_dist_left_dec,car_dist_left_acc,car_dist_left_const,car_dist_right_dec,car_dist_right_acc,car_dist_right_const,car_dist_central_dec,car_dist_central_acc,car_dist_central_const,v_Vehicle_Effect,Angle_Left_Acc,Angle_Left_Dec,Angle_Left_Const,Angle_Right_Acc,Angle_Right_Dec,Angle_Right_Const,Angle_Central_Acc,Angle_Central_Dec,Angle_Central_Const,Choice_Literal,Choice,PrevChoice_1,PrevChoice_2,PrevChoice_3,PrevChoice_4,PrevChoice_5,PrevChoice_6,PrevChoice_7,PrevChoice_8,PrevChoice_9,InvID
56.81,1.597594,-140.6054,391.1497,1.125258,-149.8331,383.0637,FALSE,1,1,1.146195673,Const,7.679813156,0,1,0,0.422496422,0.844288181,-9.568977257,C,0,1,0,7,-149.6700871,-148.8550227,-149.2897237,-150.0849468,-151.3441806,-150.6725892,-149.895915,-150.2099902,-150.0424835,382.8118532,381.5526194,382.2242108,382.9006871,382.0856227,382.5203237,382.7703499,381.3035995,382.0858664,1.107626589,1.868742188,1.313013705,0.859764891,0.752563222,0.313902869,0.899297775,0.991764253,0.574750163,12.31617803,12.65544274,12.45318579,12.56614582,14.05271888,13.25950356,12.51108219,13.75477549,13.08478598,1.597594,1.310602087,1.310602087,1.310602087,0.26019424,0.26019424,0.26019424,0.525203923,0.525203923,0.525203923,C-Const,6,0,0,1,0,0,0,0,0,0,31
57.92111,4.002567,-144.4263,390.9932,2.990974,-151.7031,382.0609,FALSE,1,1,1.111040827,Acc,2.878450065,1,0,0,0.298091998,2.244146673,-49.7110436,R,0,0,1,7,-151.7897958,-152.2232751,-151.9920862,-151.9903,-153.4262999,-152.6604333,-151.9674843,-153.2894057,-152.5843809,381.7737,380.3377001,381.1035667,382.1475958,382.5810751,382.3498862,381.9191222,381.210233,381.5883072,1.266224661,2.479494052,1.778797991,1.389202346,2.847321609,2.062195395,1.396340243,2.868194179,2.078202645,11.79916315,13.20350326,12.45174552,11.63867727,12.31924689,11.93766414,11.79865877,13.20079867,12.45015231,4.002567,2.002475168,2.002475168,2.002475168,2.709913812,2.709913812,2.709913812,2.787873332,2.787873332,2.787873332,R-Acc,2,0,0,0,0,0,1,0,0,0,32
59.03222,5.885129,-150.4703,390.7321,1.787684,-153.6057,381.6821,FALSE,1,1,19.11908067,Const,1.627448909,0,1,0,-0.608190908,1.34131059,-16.94261269,R,0,0,1,6,-153.772327,-154.6054621,-154.1611234,-153.8551703,-155.1025219,-154.4372677,-153.8999252,-155.3710515,-154.5864508,381.4326297,380.1852781,380.8505323,381.848727,382.6818621,382.2375234,381.6235209,381.3306256,381.4868365,18.93777183,18.07868861,18.52671313,18.8820935,17.72581451,18.33630122,18.82165888,17.33588267,18.12800511,0,0,0,0,0,0,0,0,0,0,0.915564904,0.915564904,0.915564904,0.655231422,0.655231422,0.655231422,0.130166741,0.130166741,0.130166741,R-Const,5,0,1,0,0,0,0,0,0,0,33
60.14333,7.802499,-158.6133,390.3303,1.63944,-154.5554,381.5731,FALSE,1,1,18.16430078,Const,1.236999735,0,1,0,-0.715160785,1.230082181,-4.71275457,C,0,1,0,6,-154.7419602,-155.6747614,-155.1772675,-154.7903368,-155.9650205,-155.3385225,-154.8534434,-156.3436603,-155.5488779,381.3381632,380.1634795,380.7899775,381.7596602,382.6924614,382.1949675,381.5388926,381.3678558,381.4590755,17.96451131,17.00978792,17.50946321,17.94287203,16.87219095,17.43534541,17.86468864,16.3668411,17.16564634,0,0,0,0,0,0,0,0,0,0,0.835832416,0.835832416,0.835832416,0.734963911,0.734963911,0.734963911,0.050434252,0.050434252,0.050434252,C-Const,6,0,0,0,0,1,0,0,0,0,34
61.25444,9.85144,-168.9692,389.6346,0.1984394,-155.9387,381.3042,FALSE,1,1,16.76763126,Dec,1.56989763,0,0,1,-0.274038447,0.148890334,4.453182955,C,0,1,0,6,-156.1064555,-156.945233,-156.497885,-156.1874129,-157.4309772,-156.7677429,-156.2331876,-157.7056256,-156.9203254,381.0554871,379.8119228,380.4751571,381.4719555,382.310733,381.863385,381.2469545,380.9607269,381.1133816,16.58864078,15.7489913,16.18492943,16.52916007,15.36917385,15.98079179,16.47057289,14.98703902,15.77786961,0,0,0,0,0,0,0,0,0,0,0.924296497,0.924296497,0.924296497,0.646499829,0.646499829,0.646499829,0.138898334,0.138898334,0.138898334,C-Dec,9,0,0,0,0,0,1,0,0,0,35
62.36556,11.77275,-181.4584,388.2803,1.030484,-157.308,380.9954,FALSE,1,1,15.38567767,Acc,2.142678415,1,0,0,0.62349581,0.77317865,1.708010369,C,0,1,0,6,-157.4682678,-158.269607,-157.8422261,-157.5616025,-158.8296149,-158.1533416,-157.6006505,-159.0639031,-158.2835017,380.7417975,379.4737851,380.1500584,381.1556678,381.957007,381.5296261,380.9294024,380.5994146,380.7754081,15.21795653,14.44374671,14.84282619,15.13926075,13.93871982,14.57210372,15.09084316,13.62005498,14.40372559,0,0,0,0,0,0,0,0,0,0,0.969426464,0.969426464,0.969426464,0.601369862,0.601369862,0.601369862,0.184028301,0.184028301,0.184028301,C-Acc,3,0,0,0,0,0,0,0,0,1,36
63.47667,13.75393,-195.9604,385.7209,1.583993,-158.8635,380.7569,FALSE,1,1,13.82344615,Acc,2.721225653,1,0,0,0.212673363,1.188479947,-3.991460808,C,0,1,0,6,-159.0410318,-159.9286908,-159.4552727,-159.1053315,-160.3144888,-159.6696049,-159.1600346,-160.6427077,-159.8519487,380.5150685,379.3059112,379.9507951,380.9344318,381.8220908,381.3486727,380.7114333,380.4840996,380.6053442,13.64204038,12.80208095,13.23554573,13.58732767,12.44807305,13.04659711,13.52592945,12.04019465,12.8321735,0,0,0,0,0,0,0,0,0,0,0.912753692,0.912753692,0.912753692,0.658042635,0.658042635,0.658042635,0.127355528,0.127355528,0.127355528,C-Acc,3,0,0,1,0,0,0,0,0,0,37
64.58778,15.2614,-212.1276,381.7575,1.503091,-160.1989,380.5413,FALSE,1,1,12.48444598,Const,3.40355014,0,1,0,-0.011352611,1.127778666,0.454152814,C,0,1,0,6,-160.3745094,-161.2525562,-160.7842646,-160.4421311,-161.6582864,-161.0096702,-160.4950649,-161.9758895,-161.1861164,380.2980689,379.0819136,379.7305298,380.7169094,381.5949562,381.1266646,380.4934842,380.2544055,380.3819142,12.30873942,11.50753838,11.91806642,12.2443089,11.08745442,11.69474618,12.18789232,10.7080044,11.49662925,0,0,0,0,0,0,0,0,0,0,0.935293837,0.935293837,0.935293837,0.63550249,0.63550249,0.63550249,0.149895674,0.149895674,0.149895674,C-Const,6,0,0,1,0,0,0,0,0,0,38
65.69889,15.22458,-228.0202,375.8702,1.558765,-161.3167,380.3365,FALSE,1,1,11.36626627,Const,4.391113511,0,1,0,-0.1639244,1.169551219,1.211160979,C,0,1,0,6,-161.4871289,-162.3392735,-161.8847964,-161.5635886,-162.7980316,-162.139662,-161.6117881,-163.0872283,-162.3003268,380.0896114,378.8551684,379.513538,380.5069289,381.3590735,380.9045964,380.2824348,380.0121091,380.1562828,11.20027832,10.46027544,10.83540927,11.11949722,9.929716316,10.55443228,11.07169724,9.603896835,10.38557872,0,0,0,0,0,0,0,0,0,0,0.973450287,0.973450287,0.973450287,0.59734604,0.59734604,0.59734604,0.188052123,0.188052123,0.188052123,C-Const,6,0,0,0,0,0,1,0,0,0,39
66.81001,15.01096,-243.1666,368.7975,1.138809,-162.6718,380.3452,FALSE,1,1,10.01113848,Const,5.417301228,0,1,0,-0.598929151,0.854455581,-10.75025563,R,0,0,1,6,-162.8852896,-163.9527374,-163.3834319,-162.8825658,-163.9363946,-163.3743525,-162.9717938,-164.4717629,-163.6717794,380.1344342,379.0806054,379.6426475,380.5586896,381.6261374,381.0568319,380.347126,380.3567561,380.3516201,9.801406844,8.831250684,9.331229035,9.801197856,8.829858912,9.330497286,9.711138514,8.211138733,9.011138607,0,0,0,0,0,0,0,0,0,0,0.785880428,0.785880428,0.785880428,0.784915899,0.784915899,0.784915899,0.000482265,0.000482265,0.000482265,R-Const,5,0,0,0,0,0,1,0,0,0,40
67.92111,14.90732,-257.8322,361.0695,0.2278215,-163.827,380.253,FALSE,1,1,8.857168858,Dec,6.435939485,0,0,1,0.203228337,0.17093591,4.93112079,C,0,1,0,6,-164.0215824,-164.9944942,-164.4756079,-164.0553368,-165.1970209,-164.5881227,-164.126049,-165.6212941,-164.8238301,380.0246632,378.8829791,379.4918773,380.4475824,381.4204942,380.9016079,380.229132,380.109792,380.17344,8.669877483,7.839225247,8.258766541,8.627427377,7.553000592,8.109232396,8.558654283,7.06796844,7.862560016,0,0,0,0,0,0,0,0,0,0,0.883254598,0.883254598,0.883254598,0.687541728,0.687541728,0.687541728,0.097856435,0.097856435,0.097856435,C-Dec,9,0,0,0,0,1,0,0,0,0,41
69.03223,14.89206,-271.9277,352.4627,1.590468,-165.1663,380.1963,FALSE,1,1,7.519560689,Acc,7.406953832,1,0,0,0.60417853,1.19333818,-2.139075388,C,0,1,0,6,-165.3692695,-166.384117,-165.842865,-165.3872149,-166.4917893,-165.9026829,-165.4660315,-166.9646891,-166.1654051,379.9753851,378.8708107,379.4599171,380.3992695,381.414117,380.872865,380.1836107,380.1201642,380.1540023,7.326589381,6.48494464,6.906098004,7.295500607,6.271125086,6.795506857,7.22035467,5.725571112,6.522490958,0,0,0,0,0,0,0,0,0,0,0.856703564,0.856703564,0.856703564,0.714092763,0.714092763,0.714092763,0.071305401,0.071305401,0.071305401,C-Acc,3,0,0,0,0,0,0,0,0,1,42
70.14333,15.0646,-285.0667,342.2098,1.570464,-166.2353,380.0767,FALSE,1,1,6.456232688,Const,8.278938631,0,1,0,-0.062553311,1.178329053,3.959519088,C,0,1,0,6,-166.4225305,-167.3586829,-166.8594016,-166.469703,-167.6417177,-167.0166432,-166.5334399,-168.0241392,-167.2290996,379.842297,378.6702823,379.2953568,380.2639305,381.2000829,380.7008016,380.043344,379.8765642,379.9655134,6.286247661,5.602388362,5.929826106,6.214816435,5.101858224,5.673295621,6.160438988,4.689493424,5.472035016,0,0,0,0,0,0,0,0,0,0,0.949129507,0.949129507,0.949129507,0.62166682,0.62166682,0.62166682,0.163731343,0.163731343,0.163731343,C-Const,6,0,0,1,0,0,0,0,0,0,43
71.25445,15.03835,-297.0528,330.5478,1.451459,-167.5149,380.0175,FALSE,1,1,5.183011391,Const,9.220599842,0,1,0,-0.048088686,1.08903885,-3.734850369,C,0,1,0,6,-167.7170017,-168.7275101,-168.1885723,-167.7366091,-168.8451544,-168.2539302,-167.8145795,-169.3129767,-168.5138315,379.7957909,378.6872456,379.2784698,380.2196017,381.2301101,380.6911723,380.0036355,379.934313,379.971285,5.004069663,4.315813221,4.635438935,4.949921515,3.923302514,4.437415932,4.88541124,3.40373655,4.192341441,0,0,0,0,0,0,0,0,0,0,0.908262448,0.908262448,0.908262448,0.662533878,0.662533878,0.662533878,0.122864285,0.122864285,0.122864285,C-Const,6,0,0,0,0,0,1,0,0,0,44
72.36555,14.97775,-301.0081,326.2811,1.463598,-168.8079,379.672,FALSE,1,1,3.945260996,Const,9.519085014,0,1,0,0.043919,1.098146818,12.31150318,L,1,0,0,6,-168.9580797,-169.7089779,-169.3084988,-169.0676038,-170.3661229,-169.6735794,-169.0977314,-170.5468883,-169.7740046,379.4122962,378.1137771,378.8063206,379.8221797,380.5730779,380.1725988,379.5945547,379.2073283,379.4138491,3.857046585,3.759711227,3.737757496,3.663267248,2.322012048,3.018812074,3.677496746,2.453257481,3.075940663,0,0,0,0,0,0,0,0,0,0,1.235783865,1.235783865,1.235783865,0.335012462,0.335012462,0.335012462,0.450385701,0.450385701,0.450385701,L-Const,4,0,0,0,0,0,1,0,0,0,45
73.47667,14.97775,-301.0081,326.2811,1.549058,-170.1557,379.4249,FALSE,1,1,2.713787272,Const,9.429485893,0,1,0,-0.000303994,1.162267996,-4.571377634,C,0,1,0,6,-170.3261006,-171.1781033,-170.7237018,-170.4026082,-171.6371491,-170.9787273,-170.4507818,-171.926191,-171.1393061,379.1779918,377.9434509,378.6018727,379.5953006,380.4473033,379.9929018,379.3708009,379.1003056,379.2445698,2.661206285,2.892906244,2.66881368,2.422721358,1.04607164,1.755306077,2.463807822,1.516208136,1.936577766,0,0,0,0,0,0,0,0,0,0,1.339904992,1.339904992,1.339904992,0.230891335,0.230891335,0.230891335,0.554506829,0.554506829,0.554506829,C-Const,6,0,0,0,1,0,0,0,0,0,46
74.58778,14.97775,-301.0081,326.2811,1.462924,-171.4816,379.1429,FALSE,1,1,1.749028064,Const,9.340396284,0,1,0,0.032528733,1.097641112,1.618085399,C,0,1,0,6,-171.6449606,-172.4617637,-172.0261354,-171.7332214,-172.9913282,-172.3203379,-171.7750366,-173.2422194,-172.4597219,378.8912786,377.6331718,378.3041621,379.3062606,380.1230637,379.6874354,379.0804902,378.7684414,378.9348674,1.842958786,2.789890083,2.209922825,1.45919874,0.42434646,0.812181306,1.613350985,1.73836491,1.496141685,0,0,0,0,0,0,0,0,0,0,1.808784514,1.808784514,1.808784514,0.237988187,0.237988187,0.237988187,1.023386351,1.023386351,1.023386351,C-Const,6,0,0,0,0,0,1,0,0,0,47
75.69889,14.97775,-301.0081,326.2811,1.621344,-172.9093,378.9175,FALSE,1,1,1.513855277,Const,9.246481702,0,1,0,0.032490877,1.216504638,-3.035484101,C,0,1,0,6,-173.0857559,-173.9680352,-173.4974862,-173.1519177,-174.3650059,-173.7180255,-173.2056297,-174.6872784,-173.8970658,378.6748823,377.4617941,378.1087745,379.0939559,379.9762352,379.5056862,378.8707166,378.6367993,378.7615552,1.785504916,3.220151833,2.445265728,1.401240101,1.738405568,1.377489697,1.629756224,2.679149696,2.05091434,0,0,0,0,0,0,0,0,0,0,2.663027105,2.663027105,2.663027105,1.092230779,1.092230779,1.092230779,1.877628942,1.877628942,1.877628942,C-Const,6,0,0,0,0,0,1,0,0,0,48
76.81001,14.97775,-301.0081,326.2811,1.535124,-174.2921,378.7532,FALSE,1,1,25.53073621,Const,9.156951005,0,1,0,-0.008411513,1.151813228,-2.195656865,C,0,1,0,5,-174.4777215,-175.405829,-174.9108384,-174.5277791,-175.7061748,-175.0776971,-174.5900045,-176.0795273,-175.2851151,378.5175209,377.3391252,377.9676029,378.9388215,379.866929,379.3719384,378.7178039,378.5408234,378.635213,25.31733739,24.27782895,24.82637231,25.32167004,24.30492507,24.84109695,25.23075178,23.73083553,24.53078959,0,0,0,0,0,0,0,0,0,0,0.775270346,0.775270346,0.775270346,0.795525981,0.795525981,0.795525981,0.010127818,0.010127818,0.010127818,C-Const,6,0,0,0,0,0,1,0,0,0,49
77.92111,14.97775,-301.0081,326.2811,1.602649,-175.8454,378.6633,FALSE,1,1,23.97896141,Const,9.058901882,0,1,0,-0.091048108,1.202477662,-3.463539445,C,0,1,0,5,-176.0449206,-177.0425238,-176.5104688,-176.0694346,-177.1896078,-176.5921821,-176.1448988,-177.6423928,-176.8437293,378.4392654,377.3190922,377.9165179,378.8628206,379.8604238,379.3283688,378.645966,378.5592958,378.6055199,23.7523061,22.64463111,23.22991116,23.78444335,22.84612705,23.33926107,23.67981894,22.18445397,22.98190677,0,0,0,0,0,0,0,0,0,0,0.710244439,0.710244439,0.710244439,0.860551888,0.860551888,0.860551888,0.075153724,0.075153724,0.075153724,C-Const,6,0,0,0,0,0,1,0,0,0,50
79.03223,14.97775,-301.0081,326.2811,1.332789,-177.274,378.4672,FALSE,1,1,22.53697429,Const,8.965894698,0,1,0,-0.588453719,1,4.503588319,C,0,1,0,5,-177.455313,-178.3618783,-177.8783768,-177.5130096,-178.7080575,-178.0706986,-177.571213,-179.0572779,-178.2647099,378.2281904,377.0331425,377.6705014,378.648513,379.5550783,379.0715768,378.4264024,378.2224143,378.331208,22.32663726,21.30718979,21.84399873,22.32506575,21.29730769,21.83864417,22.23697634,20.73698746,21.53698133,0,0,0,0,0,0,0,0,0,0,0.789067544,0.789067544,0.789067544,0.781728782,0.781728782,0.781728782,0.003669381,0.003669381,0.003669381,C-Const,6,0,0,0,0,0,1,0,0,0,51
80.14333,14.97775,-301.0081,326.2811,0.2949892,-178.4595,378.1387,FALSE,1,1,21.31909261,Dec,8.88444809,0,0,1,-0.508325021,0.221332259,7.671972456,C,0,1,0,5,-178.6072819,-179.3461916,-178.9521064,-178.7205757,-180.025954,-179.3297522,-178.748606,-180.1941359,-179.4231866,377.8776243,376.572246,377.2684478,378.2864819,379.0253916,378.6313064,378.0585892,377.6580354,377.8716641,21.14132422,20.29568895,20.73748562,21.07920973,19.90426963,20.52563326,21.02230683,19.53985054,20.33017362,0,0,0,0,0,0,0,0,0,0,0.930882,0.930882,0.930882,0.639914327,0.639914327,0.639914327,0.145483837,0.145483837,0.145483837,C-Dec,9,0,0,0,0,0,1,0,0,0,52
81.25445,14.97775,-301.0081,326.2811,0.203196,-179.7213,377.8897,FALSE,1,1,20.03631062,Const,8.800402272,0,1,0,0.313100336,0.152459241,-4.32480572,C,0,1,0,5,-179.888349,-180.7235938,-180.2781299,-179.970488,-181.2164278,-180.5519266,-180.015624,-181.4872437,-180.7023799,377.640512,376.3945722,377.0590734,378.056749,378.8919938,378.4465299,377.831619,377.5412137,377.6960965,19.84185662,18.91102665,19.39859565,19.80994667,18.70922787,19.28957983,19.73715521,18.24179428,19.03922928,0,0,0,0,0,0,0,0,0,0,0.859889669,0.859889669,0.859889669,0.710906658,0.710906658,0.710906658,0.074491506,0.074491506,0.074491506,C-Const,6,0,0,0,0,0,0,0,0,1,53
82.36555,14.97775,-301.0081,326.2811,0.9907512,-181.0821,377.7379,FALSE,1,1,18.66713286,Acc,8.712872432,1,0,0,0.363560678,0.74336688,-4.798009807,C,0,1,0,5,-181.2694065,-182.2059388,-181.7064549,-181.3164422,-182.4881534,-181.8632408,-181.3802507,-182.871004,-182.0759355,377.5035578,376.3318466,376.9567592,377.9252065,378.8617388,378.3622549,377.7046407,377.5383441,377.6270356,18.45410034,17.42738275,17.96668443,18.4583605,17.45443175,17.98126598,18.36714789,16.86723104,17.66718493,0,0,0,0,0,0,0,0,0,0,0.775470151,0.775470151,0.775470151,0.795326175,0.795326175,0.795326175,0.009928012,0.009928012,0.009928012,C-Acc,3,0,0,0,0,0,1,0,0,0,54
83.47667,14.97775,-301.0081,326.2811,1.011094,-182.3869,377.4351,FALSE,1,1,17.33591089,Const,8.624857637,0,1,0,0.018308374,0.758630211,6.700006067,C,0,1,0,5,-182.5455864,-183.3390183,-182.9158546,-182.641495,-183.9144702,-183.2355501,-182.6791341,-184.1403046,-183.3610136,377.180505,375.9075298,376.5864499,377.5937864,378.3872183,377.9640546,377.3672823,377.028194,377.2090411,17.15119467,16.27918425,16.73318202,17.1018049,15.96437762,16.56382266,17.0379364,15.54923244,16.34295082,0,0,0,0,0,0,0,0,0,0,0.900659795,0.900659795,0.900659795,0.670136532,0.670136532,0.670136532,0.115261631,0.115261631,0.115261631,C-Const,6,0,0,1,0,0,0,0,0,0,55
84.88667,15.82472,-324.4774,291.6063,0.3188432,-183.9732,377.035,FALSE,1,2,15.71619008,Const,10.39114099,0,1,0,0.044696025,0.234374596,0,C,0,1,0,5,-184.2568725,-185.675235,-184.918775,-183.8755787,-183.3874725,-183.6477958,-184.1047581,-184.7625486,-184.411727,377.1326213,377.6207275,377.3604042,377.3186725,378.737035,377.980575,377.3046154,378.6526924,377.933718,15.44404095,14.10025717,14.81321026,15.84367091,16.54806012,16.15888469,15.61441034,15.18439024,15.3970526,0,0,0,0,0,0,0,0,0,0,0.430268901,0.430268901,0.430268901,2.001065228,2.001065228,2.001065228,1.215667064,1.215667064,1.215667064,C-Const,6,0,0,0,0,0,0,0,0,0,56
85.99778,14.78957,-314.9305,304.2505,0.3685054,-185.2237,377.2744,FALSE,1,2,14.49992341,Const,10.06453007,0,1,0,0.521077481,0.270880182,53.1522977,L,1,0,0,5,-185.4719353,-186.7131116,-186.0511509,-185.3921614,-186.2344686,-185.7852381,-185.5183491,-186.9915943,-186.2058635,377.1059386,376.2636314,376.7128619,377.5226353,378.7638116,378.1018509,377.3308086,377.6128517,377.4624287,14.23344438,12.92310869,13.61708407,14.36588069,13.77433385,14.07303363,14.21479239,12.7993375,13.55198353,0,0,0,0,0,0,0,0,0,0,0.472471855,0.472471855,0.472471855,1.098324471,1.098324471,1.098324471,0.312926308,0.312926308,0.312926308,L-Const,4,0,0,0,0,0,1,0,0,0,57
87.10889,14.791,-304.182,317.2512,1.476792,-186.3953,377.5928,FALSE,1,2,13.38452222,Acc,8.947572889,1,0,0,0.531980452,1.085557189,-4.366028312,C,0,1,0,5,-186.6556395,-187.9573371,-187.2630984,-186.5443749,-187.2897497,-186.8922165,-186.6847997,-188.1322984,-187.3602991,377.4437251,376.6983503,377.0958835,377.8531395,379.1548371,378.4605984,377.6714759,378.0648556,377.8550531,13.10437954,11.71842154,12.45431098,13.28128459,12.85799156,13.06403662,13.11161103,11.76685545,12.47965534,0,0,0,0,0,0,0,0,0,0,0.361850225,0.361850225,0.361850225,1.208946101,1.208946101,1.208946101,0.423547938,0.423547938,0.423547938,C-Acc,3,0,0,0,1,0,0,0,0,0,58
88.22,14.14069,-293.4059,329.2275,1.550683,-187.9249,377.2249,FALSE,1,2,11.81669824,Const,8.195345583,0,1,0,0.111744552,1.139872832,28.72771736,L,1,0,0,5,-188.0815428,-188.8647565,-188.4470425,-188.1807575,-189.4600448,-188.7777582,-188.2165817,-189.6749903,-188.8971724,376.9690425,375.6897552,376.3720418,377.3815428,378.1647565,377.7470425,377.1547446,376.8039676,376.9910487,11.62635144,10.74990701,11.20089248,11.58830617,10.50053589,11.06869308,11.51789465,10.02494875,10.82094377,0,0,0,0,0,0,0,0,0,0,0.873597174,0.873597174,0.873597174,0.697199153,0.697199153,0.697199153,0.08819901,0.08819901,0.08819901,L-Const,4,0,0,1,0,0,0,0,0,0,59
89.33112,10.41748,-284.3644,337.6716,1.725115,-189.0377,376.7697,FALSE,1,2,10.65283428,Const,9.890415354,0,1,0,0.023558272,1.268093943,8.723497136,C,0,1,0,5,-189.1537257,-189.7338545,-189.4244525,-189.3143551,-190.6976304,-189.9598836,-189.3153673,-190.7037036,-189.9632576,376.4930449,375.1097696,375.8475164,376.8857257,377.4658545,377.1564525,376.6561179,376.0882075,376.3910931,10.50750726,9.885942633,10.19471988,10.39326236,9.132635115,9.796578957,10.36379364,8.929441257,9.691956106,0,0,0,0,0,0,0,0,0,0,1.052731431,1.052731431,1.052731431,0.518064895,0.518064895,0.518064895,0.267333268,0.267333268,0.267333268,C-Const,6,0,0,0,1,0,0,0,0,0,60
90.44222,8.750494,-276.7506,343.7923,1.60304,-190.2313,376.5049,FALSE,1,2,9.436752107,Const,10.57049416,0,1,0,-0.048422954,1.178359306,-9.738944129,C,0,1,0,5,-190.3924525,-191.1982147,-190.7684748,-190.4843413,-191.7495477,-191.0747709,-190.5241792,-191.9885752,-191.207564,376.2518587,374.9866523,375.6614291,376.6660525,377.4718147,377.0420748,376.4399248,376.1150487,376.288316,9.2521409,8.429188324,8.845998721,9.204535396,8.11044879,8.678876394,9.138622937,7.65017147,8.44350361,0,0,0,0,0,0,0,0,0,0,0.895348676,0.895348676,0.895348676,0.675447651,0.675447651,0.675447651,0.109950512,0.109950512,0.109950512,C-Const,6,0,0,0,0,0,1,0,0,0,61
91.55334,8.339805,-269.2387,349.3711,1.617511,-191.3901,376.3842,FALSE,1,2,8.27169697,Const,9.880583115,0,1,0,-0.037591699,1.188996619,-6.562020195,C,0,1,0,5,-191.5791139,-192.5241835,-192.0201464,-191.6230673,-192.7879035,-192.1666575,-191.6884857,-193.1804145,-192.3847191,376.1512327,374.9863965,375.6076425,376.5732139,377.5182835,377.0142464,376.3531203,376.1977218,376.280601,8.061222282,7.105981583,7.593555414,8.063495828,7.121441988,7.601597515,7.971701217,6.471728353,7.271712487,0,0,0,0,0,0,0,0,0,0,0.78017496,0.78017496,0.78017496,0.790621367,0.790621367,0.790621367,0.005223204,0.005223204,0.005223204,C-Const,6,0,0,0,0,0,1,0,0,0,62
92.66444,8.321436,-261.5898,354.6836,1.519505,-192.7395,376.1464,FALSE,1,2,6.905016629,Const,8.666541092,0,1,0,0.235868652,1.116954572,4.047959329,C,0,1,0,5,-192.9115969,-193.7720813,-193.3131563,-192.9852288,-194.213873,-193.5585961,-193.0349474,-194.5121844,-193.7243247,375.9006712,374.672027,375.3273039,376.3184969,377.1789813,376.7200563,376.0943343,375.8340061,375.9728478,6.714026206,5.896830854,6.301499726,6.679764849,5.658557891,6.178937392,6.605979953,5.112489957,5.908607529,0,0,0,0,0,0,0,0,0,0,0.863799254,0.863799254,0.863799254,0.706997073,0.706997073,0.706997073,0.078401091,0.078401091,0.078401091,C-Const,6,0,0,0,0,0,1,0,0,0,63
93.77556,8.322299,-253.8104,359.7049,2.141676,-194.247,375.8357,FALSE,1,2,5.377194292,Const,7.414898845,0,1,0,-0.617032278,1.574298736,1.65133683,C,0,1,0,5,-194.4119442,-195.2366651,-194.7968139,-194.4975861,-195.7505169,-195.0822872,-194.5408243,-196.0099459,-195.2264144,375.5851139,374.3321831,375.0004128,376.0006442,376.8253651,376.3855139,375.775142,375.4723519,375.6338399,5.201732842,4.525158019,4.840134861,5.141108928,4.088387681,4.619180338,5.080207875,3.60277394,4.38883399,0,0,0,0,0,0,0,0,0,0,0.923258203,0.923258203,0.923258203,0.647538124,0.647538124,0.647538124,0.13786004,0.13786004,0.13786004,C-Const,6,0,0,0,0,0,1,0,0,0,64
94.88667,8.320203,-245.8577,364.377,0.1483409,-195.1632,375.7952,FALSE,1,2,4.460348536,Dec,6.245578892,0,0,1,-0.823894574,0.10904212,-9.114678236,C,0,1,0,5,-195.3657571,-196.3785425,-195.8383903,-195.3844931,-196.4909585,-195.9008436,-195.4629073,-196.961444,-196.1622244,375.5739069,374.4674415,375.0575564,375.9977571,377.0105425,376.4703903,375.7819516,375.7157098,375.7510388,4.247888132,3.390247219,3.798358085,4.259268936,3.474864879,3.84060565,4.16045379,2.661335969,3.460770337,0,0,0,0,0,0,0,0,0,0,0.759814088,0.759814088,0.759814088,0.810982239,0.810982239,0.810982239,0.025584075,0.025584075,0.025584075,C-Dec,9,0,0,0,0,0,1,0,0,0,65
95.99778,7.63567,-238.1117,368.3674,0.310801,-195.1632,375.7952,FALSE,1,2,4.460348536,Acc,5.708218691,1,0,0,0.097895438,0.228462952,0,C,0,1,0,5,-195.1632,-195.1632,-195.1632,-195.1632,-195.1632,-195.1632,-195.1632,-195.1632,-195.1632,375.7952,375.7952,375.7952,375.7952,375.7952,375.7952,375.7952,375.7952,375.7952,4.460348536,4.460348536,4.460348536,4.460348536,4.460348536,4.460348536,4.460348536,4.460348536,4.460348536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Acc,3,0,0,0,0,0,0,0,0,1,66
